movement_id,product_id,warehouse_id,jenis_mutasi,kuantitas_perubahan,recorded_timestamp,operator_id
MOV-001497,PROD-1640,WH-SURABAYA-02,INBOUND,32,2026-06-13 03:22:28,OP-260
MOV-001498,PROD-0327,WH-JAKARTA-01,OUTBOUND,207,2026-06-15 20:14:01,OP-422
MOV-001499,PROD-1122,WH-MEDAN-03,OUTBOUND,159,2026-06-03 08:14:19,OP-751
MOV-001500,PROD-1250,WH-BANDUNG-04,OUTBOUND,123,2026-06-28 03:02:08,OP-218
MOV-001501,PROD-1758,WH-SURABAYA-02,OUTBOUND,133,2026-06-04 08:59:49,OP-555
MOV-001502,PROD-0836,WH-JAKARTA-01,INBOUND,235,2026-06-23 12:07:23,OP-994
MOV-001503,PROD-0985,WH-JAKARTA-01,INBOUND,224,2026-06-12 08:34:33,OP-701
MOV-001504,PROD-1358,WH-SURABAYA-02,INBOUND,95,2026-06-05 19:32:30,OP-784
MOV-001505,PROD-0792,WH-JAKARTA-01,OUTBOUND,12,2026-06-13 00:47:11,OP-102
MOV-001506,PROD-1887,WH-MEDAN-03,OUTBOUND,125,2026-06-02 21:52:52,OP-417
MOV-001507,PROD-0382,WH-SURABAYA-02,OUTBOUND,50,2026-06-20 02:17:18,OP-419
MOV-001508,PROD-1447,WH-BANDUNG-04,OUTBOUND,28,2026-06-09 03:35:59,OP-561
MOV-001509,PROD-1372,WH-SURABAYA-02,INBOUND,119,2026-06-12 04:02:13,OP-139
MOV-001510,PROD-1875,WH-MEDAN-03,OUTBOUND,172,2026-06-11 15:04:19,OP-614
MOV-001511,PROD-2500,WH-JAKARTA-01,OUTBOUND,183,2026-06-13 20:41:32,OP-469
MOV-001512,PROD-2009,WH-JAKARTA-01,INBOUND,232,2026-06-04 20:00:05,OP-524
MOV-001513,PROD-1143,WH-MEDAN-03,OUTBOUND,123,2026-06-13 11:34:20,OP-101
MOV-001514,PROD-0214,WH-BANDUNG-04,OUTBOUND,28,2026-06-19 05:24:20,OP-686
MOV-001515,PROD-0565,WH-JAKARTA-01,OUTBOUND,238,2026-06-23 14:25:55,OP-862
MOV-001516,PROD-0732,WH-SURABAYA-02,ADJUSTMENT_DEFECT,26,2026-06-26 01:21:05,OP-381
MOV-001517,PROD-0439,WH-SURABAYA-02,OUTBOUND,206,2026-06-11 04:28:20,OP-911
MOV-001518,PROD-1589,WH-JAKARTA-01,OUTBOUND,72,2026-06-10 21:13:38,OP-148
MOV-001519,PROD-0629,WH-MEDAN-03,OUTBOUND,140,2026-06-11 12:23:58,OP-926
MOV-001520,PROD-0903,WH-MEDAN-03,INBOUND,235,2026-06-23 06:54:34,OP-495
MOV-001521,PROD-1471,WH-MEDAN-03,INBOUND,62,2026-06-01 15:12:45,OP-564
MOV-001522,PROD-0395,WH-SURABAYA-02,INBOUND,19,2026-06-19 11:48:25,OP-202
MOV-001523,PROD-0247,WH-JAKARTA-01,INBOUND,12,2026-06-14 09:25:43,OP-403
MOV-001524,PROD-2296,WH-JAKARTA-01,RETUR_STOCK,225,2026-06-21 22:16:56,OP-776
MOV-001525,PROD-1637,WH-MEDAN-03,INBOUND,174,2026-06-27 16:32:15,OP-937
MOV-001526,PROD-1473,WH-SURABAYA-02,OUTBOUND,171,2026-06-01 18:40:29,OP-615
MOV-001527,PROD-2132,WH-JAKARTA-01,OUTBOUND,247,2026-06-05 12:19:59,OP-569
MOV-001528,PROD-1245,WH-SURABAYA-02,OUTBOUND,39,2026-06-13 21:01:30,OP-639
MOV-001529,PROD-2099,WH-JAKARTA-01,INBOUND,173,2026-06-15 05:54:11,OP-317
MOV-001530,PROD-0981,WH-MEDAN-03,INBOUND,52,2026-06-27 21:00:26,OP-170
MOV-001531,PROD-1211,WH-MEDAN-03,INBOUND,210,2026-06-05 07:45:43,OP-122
MOV-001532,PROD-1549,WH-JAKARTA-01,RETUR_STOCK,100,2026-06-30 21:35:11,OP-302
MOV-001533,PROD-0419,WH-BANDUNG-04,OUTBOUND,75,2026-06-22 09:50:46,OP-207
MOV-001534,PROD-2135,WH-BANDUNG-04,INBOUND,48,2026-06-01 19:21:43,OP-368
MOV-001535,PROD-0259,WH-JAKARTA-01,INBOUND,101,2026-06-22 17:20:53,OP-928
MOV-001536,PROD-2359,WH-JAKARTA-01,OUTBOUND,244,2026-06-06 22:57:30,OP-926
MOV-001537,PROD-2221,WH-JAKARTA-01,INBOUND,39,2026-06-18 19:21:37,OP-462
MOV-001538,PROD-1520,WH-BANDUNG-04,OUTBOUND,31,2026-06-18 01:09:10,OP-881
MOV-001539,PROD-1269,WH-MEDAN-03,OUTBOUND,197,2026-06-18 13:51:15,OP-499
MOV-001540,PROD-0940,WH-MEDAN-03,OUTBOUND,74,2026-06-03 03:10:48,OP-378
MOV-001541,PROD-2377,WH-MEDAN-03,OUTBOUND,70,2026-06-09 03:25:05,OP-422
MOV-001542,PROD-0196,WH-MEDAN-03,OUTBOUND,75,2026-06-25 21:53:16,OP-585
MOV-001543,PROD-0062,WH-BANDUNG-04,INBOUND,204,2026-06-23 15:31:44,OP-228
MOV-001544,PROD-0562,WH-BANDUNG-04,OUTBOUND,195,2026-06-01 11:16:04,OP-882
MOV-001545,PROD-0040,WH-BANDUNG-04,OUTBOUND,241,2026-06-20 09:47:07,OP-256
MOV-001546,PROD-1768,WH-SURABAYA-02,INBOUND,225,2026-06-15 15:15:39,OP-568
MOV-001547,PROD-2038,WH-MEDAN-03,INBOUND,84,2026-06-21 07:03:52,OP-435
MOV-001548,PROD-1876,WH-MEDAN-03,INBOUND,33,2026-06-13 00:41:56,OP-777
MOV-001549,PROD-0788,WH-MEDAN-03,OUTBOUND,35,2026-06-26 16:08:44,OP-583
MOV-001550,PROD-1877,WH-JAKARTA-01,INBOUND,196,2026-06-07 18:59:17,OP-714
MOV-001551,PROD-0002,WH-SURABAYA-02,OUTBOUND,218,2026-06-22 06:28:44,OP-375
MOV-001552,PROD-1493,WH-JAKARTA-01,INBOUND,185,2026-06-08 06:30:52,OP-909
MOV-001553,PROD-1130,WH-SURABAYA-02,OUTBOUND,206,2026-06-24 11:40:21,OP-155
MOV-001554,PROD-2264,WH-BANDUNG-04,OUTBOUND,72,2026-06-10 08:21:49,OP-565
MOV-001555,PROD-0777,WH-MEDAN-03,INBOUND,29,2026-06-18 13:30:32,OP-843
MOV-001556,PROD-1783,WH-MEDAN-03,INBOUND,121,2026-06-08 05:34:14,OP-374
MOV-001557,PROD-0414,WH-SURABAYA-02,INBOUND,145,2026-06-07 00:30:49,OP-127
MOV-001558,PROD-0210,WH-JAKARTA-01,OUTBOUND,85,2026-06-10 23:36:52,OP-327
MOV-001559,PROD-1964,WH-BANDUNG-04,OUTBOUND,172,2026-06-20 23:20:23,OP-319
MOV-001560,PROD-2091,WH-MEDAN-03,INBOUND,204,2026-06-21 06:45:45,OP-978
MOV-001561,PROD-2186,WH-JAKARTA-01,OUTBOUND,91,2026-06-02 06:21:04,OP-560
MOV-001562,PROD-1645,WH-JAKARTA-01,INBOUND,139,2026-06-25 01:43:52,OP-371
MOV-001563,PROD-1584,WH-JAKARTA-01,OUTBOUND,164,2026-06-12 00:10:54,OP-364
MOV-001564,PROD-0726,WH-BANDUNG-04,INBOUND,28,2026-06-28 16:29:20,OP-733
MOV-001565,PROD-1413,WH-JAKARTA-01,OUTBOUND,5,2026-06-17 07:00:43,OP-742
MOV-001566,PROD-1222,WH-BANDUNG-04,OUTBOUND,115,2026-06-01 12:39:56,OP-694
MOV-001567,PROD-2250,WH-BANDUNG-04,OUTBOUND,51,2026-06-24 00:02:55,OP-728
MOV-001568,PROD-2240,WH-JAKARTA-01,INBOUND,183,2026-06-06 02:51:37,OP-637
MOV-001569,PROD-0107,WH-JAKARTA-01,INBOUND,40,2026-06-17 23:34:44,OP-560
MOV-001570,PROD-0327,WH-JAKARTA-01,OUTBOUND,159,2026-06-19 10:23:17,OP-103
MOV-001571,PROD-0644,WH-SURABAYA-02,OUTBOUND,202,2026-06-26 12:50:34,OP-718
MOV-001572,PROD-0357,WH-SURABAYA-02,INBOUND,46,2026-06-25 09:58:44,OP-335
MOV-001573,PROD-1308,WH-MEDAN-03,OUTBOUND,227,2026-06-08 08:43:58,OP-352
MOV-001574,PROD-0508,WH-SURABAYA-02,INBOUND,80,2026-06-04 10:36:40,OP-723
MOV-001575,PROD-2154,WH-JAKARTA-01,INBOUND,94,2026-06-13 23:38:49,OP-209
MOV-001576,PROD-1090,WH-BANDUNG-04,OUTBOUND,93,2026-06-21 11:16:59,OP-825
MOV-001577,PROD-0195,WH-SURABAYA-02,ADJUSTMENT_DEFECT,72,2026-06-16 03:28:19,OP-334
MOV-001578,PROD-1212,WH-BANDUNG-04,INBOUND,74,2026-06-29 12:43:16,OP-502
MOV-001579,PROD-0047,WH-SURABAYA-02,OUTBOUND,114,2026-06-08 19:06:25,OP-865
MOV-001580,PROD-1386,WH-SURABAYA-02,OUTBOUND,130,2026-06-22 02:39:50,OP-729
MOV-001581,PROD-1602,WH-JAKARTA-01,RETUR_STOCK,145,2026-06-25 08:46:56,OP-395
MOV-001582,PROD-1511,WH-BANDUNG-04,INBOUND,157,2026-06-08 06:16:01,OP-191
MOV-001583,PROD-0847,WH-MEDAN-03,RETUR_STOCK,99,2026-06-29 23:39:14,OP-290
MOV-001584,PROD-1603,WH-BANDUNG-04,INBOUND,26,2026-06-10 14:02:01,OP-935
MOV-001585,PROD-0709,WH-SURABAYA-02,INBOUND,249,2026-06-05 22:20:59,OP-745
MOV-001586,PROD-0808,WH-BANDUNG-04,INBOUND,231,2026-06-16 16:18:46,OP-514
MOV-001587,PROD-0115,WH-BANDUNG-04,INBOUND,25,2026-06-28 07:24:59,OP-407
MOV-001588,PROD-0631,WH-SURABAYA-02,OUTBOUND,147,2026-06-12 03:51:58,OP-172
MOV-001589,PROD-2267,WH-JAKARTA-01,OUTBOUND,199,2026-06-04 13:23:12,OP-104
MOV-001590,PROD-0197,WH-SURABAYA-02,INBOUND,169,2026-06-08 10:32:31,OP-953
MOV-001591,PROD-0401,WH-MEDAN-03,INBOUND,49,2026-06-27 10:08:54,OP-494
MOV-001592,PROD-2040,WH-BANDUNG-04,INBOUND,158,2026-06-26 20:09:39,OP-117
MOV-001593,PROD-0076,WH-JAKARTA-01,INBOUND,115,2026-06-01 08:52:15,OP-329
MOV-001594,PROD-1450,WH-JAKARTA-01,INBOUND,213,2026-06-25 06:19:58,OP-271
MOV-001595,PROD-0287,WH-JAKARTA-01,INBOUND,234,2026-06-02 08:42:19,OP-536
MOV-001596,PROD-1569,WH-MEDAN-03,INBOUND,187,2026-06-07 02:22:31,OP-877
MOV-001597,PROD-1323,WH-SURABAYA-02,OUTBOUND,182,2026-06-27 06:26:55,OP-928
MOV-001598,PROD-0861,WH-SURABAYA-02,OUTBOUND,167,2026-06-05 03:10:47,OP-561
MOV-001599,PROD-0742,WH-MEDAN-03,INBOUND,173,2026-06-18 13:01:57,OP-459
MOV-001600,PROD-1731,WH-BANDUNG-04,INBOUND,76,2026-06-21 17:28:54,OP-339
MOV-001601,PROD-2342,WH-SURABAYA-02,OUTBOUND,120,2026-06-07 01:27:42,OP-166
MOV-001602,PROD-0809,WH-SURABAYA-02,INBOUND,15,2026-06-05 13:14:14,OP-819
MOV-001603,PROD-1960,WH-BANDUNG-04,OUTBOUND,92,2026-06-09 03:19:32,OP-761
MOV-001604,PROD-0414,WH-JAKARTA-01,RETUR_STOCK,239,2026-06-03 05:02:14,OP-669
MOV-001605,PROD-0431,WH-SURABAYA-02,OUTBOUND,140,2026-06-29 00:22:19,OP-146
MOV-001606,PROD-1814,WH-SURABAYA-02,OUTBOUND,58,2026-06-21 08:17:47,OP-456
MOV-001607,PROD-1254,WH-SURABAYA-02,INBOUND,226,2026-06-06 18:15:06,OP-600
MOV-001608,PROD-1919,WH-JAKARTA-01,INBOUND,133,2026-06-02 06:45:23,OP-506
MOV-001609,PROD-2219,WH-JAKARTA-01,OUTBOUND,230,2026-06-11 01:47:56,OP-347
MOV-001610,PROD-1341,WH-BANDUNG-04,OUTBOUND,24,2026-06-27 01:33:27,OP-189
MOV-001611,PROD-0544,WH-MEDAN-03,OUTBOUND,104,2026-06-03 12:54:46,OP-801
MOV-001612,PROD-1515,WH-MEDAN-03,INBOUND,38,2026-06-09 12:30:07,OP-956
MOV-001613,PROD-1412,WH-BANDUNG-04,INBOUND,61,2026-06-23 01:28:02,OP-137
MOV-001614,PROD-0072,WH-SURABAYA-02,INBOUND,230,2026-06-10 16:03:01,OP-183
MOV-001615,PROD-1023,WH-MEDAN-03,INBOUND,145,2026-06-19 17:50:07,OP-127
MOV-001616,PROD-0532,WH-SURABAYA-02,OUTBOUND,129,2026-06-18 23:37:19,OP-646
MOV-001617,PROD-2287,WH-BANDUNG-04,INBOUND,186,2026-06-09 16:38:14,OP-717
MOV-001618,PROD-0577,WH-JAKARTA-01,INBOUND,57,2026-06-12 13:31:24,OP-515
MOV-001619,PROD-1113,WH-SURABAYA-02,OUTBOUND,56,2026-06-05 17:19:48,OP-759
MOV-001620,PROD-1946,WH-MEDAN-03,INBOUND,138,2026-06-24 11:56:34,OP-440
MOV-001621,PROD-0713,WH-JAKARTA-01,OUTBOUND,40,2026-06-04 21:13:00,OP-402
MOV-001622,PROD-1559,WH-MEDAN-03,INBOUND,157,2026-06-30 03:49:39,OP-516
MOV-001623,PROD-0642,WH-MEDAN-03,INBOUND,95,2026-06-08 08:08:17,OP-905
MOV-001624,PROD-2238,WH-SURABAYA-02,INBOUND,190,2026-06-25 20:32:28,OP-196
MOV-001625,PROD-0812,WH-JAKARTA-01,OUTBOUND,243,2026-06-26 13:15:35,OP-269
MOV-001626,PROD-1015,WH-MEDAN-03,OUTBOUND,187,2026-06-13 21:39:29,OP-429
MOV-001627,PROD-1363,WH-JAKARTA-01,OUTBOUND,99,2026-06-23 12:07:49,OP-331
MOV-001628,PROD-2022,WH-SURABAYA-02,OUTBOUND,7,2026-06-12 14:05:23,OP-505
MOV-001629,PROD-1541,WH-BANDUNG-04,OUTBOUND,32,2026-06-19 10:41:44,OP-138
MOV-001630,PROD-1862,WH-JAKARTA-01,INBOUND,126,2026-06-15 16:40:15,OP-497
MOV-001631,PROD-0784,WH-BANDUNG-04,OUTBOUND,200,2026-06-16 21:50:20,OP-395
MOV-001632,PROD-0671,WH-JAKARTA-01,INBOUND,213,2026-06-19 17:30:48,OP-121
MOV-001633,PROD-0847,WH-MEDAN-03,INBOUND,170,2026-06-16 12:23:57,OP-162
MOV-001634,PROD-1242,WH-JAKARTA-01,INBOUND,38,2026-06-11 09:38:53,OP-387
MOV-001635,PROD-1278,WH-SURABAYA-02,INBOUND,88,2026-06-20 05:23:39,OP-551
MOV-001636,PROD-1385,WH-SURABAYA-02,ADJUSTMENT_DEFECT,145,2026-06-07 23:53:24,OP-397
MOV-001637,PROD-1765,WH-MEDAN-03,INBOUND,115,2026-06-06 20:53:04,OP-633
MOV-001638,PROD-0178,WH-JAKARTA-01,INBOUND,9,2026-06-22 22:45:29,OP-509
MOV-001639,PROD-0276,WH-BANDUNG-04,OUTBOUND,132,2026-06-24 12:01:16,OP-575
MOV-001640,PROD-2360,WH-MEDAN-03,INBOUND,192,2026-06-26 01:17:44,OP-713
MOV-001641,PROD-1666,WH-MEDAN-03,OUTBOUND,92,2026-06-21 09:10:25,OP-407
MOV-001642,PROD-0791,WH-BANDUNG-04,ADJUSTMENT_DEFECT,119,2026-06-24 11:25:52,OP-997
MOV-001643,PROD-1677,WH-MEDAN-03,INBOUND,106,2026-06-08 06:14:22,OP-674
MOV-001644,PROD-1425,WH-BANDUNG-04,INBOUND,21,2026-06-03 20:51:50,OP-487
MOV-001645,PROD-1241,WH-BANDUNG-04,INBOUND,189,2026-06-03 04:28:48,OP-893
MOV-001646,PROD-0027,WH-MEDAN-03,OUTBOUND,35,2026-06-26 01:10:04,OP-750
MOV-001647,PROD-2470,WH-JAKARTA-01,INBOUND,96,2026-06-15 04:33:08,OP-751
MOV-001648,PROD-2373,WH-JAKARTA-01,OUTBOUND,197,2026-06-29 16:27:56,OP-697
MOV-001649,PROD-1348,WH-MEDAN-03,OUTBOUND,198,2026-06-10 22:22:18,OP-935
MOV-001650,PROD-1591,WH-JAKARTA-01,INBOUND,165,2026-06-08 12:17:33,OP-631
MOV-001651,PROD-1727,WH-MEDAN-03,INBOUND,108,2026-06-14 16:20:01,OP-705
MOV-001652,PROD-0285,WH-BANDUNG-04,INBOUND,97,2026-06-04 04:09:03,OP-378
MOV-001653,PROD-1113,WH-BANDUNG-04,OUTBOUND,136,2026-06-23 02:58:02,OP-620
MOV-001654,PROD-1069,WH-MEDAN-03,INBOUND,86,2026-06-09 13:43:29,OP-358
MOV-001655,PROD-0912,WH-SURABAYA-02,INBOUND,59,2026-06-26 02:00:38,OP-629
MOV-001656,PROD-1815,WH-JAKARTA-01,INBOUND,156,2026-06-01 12:34:08,OP-171
MOV-001657,PROD-2193,WH-JAKARTA-01,OUTBOUND,164,2026-06-06 15:19:30,OP-578
MOV-001658,PROD-0082,WH-BANDUNG-04,INBOUND,77,2026-06-11 11:08:03,OP-112
MOV-001659,PROD-0980,WH-MEDAN-03,RETUR_STOCK,51,2026-06-28 06:28:17,OP-765
MOV-001660,PROD-1191,WH-MEDAN-03,OUTBOUND,148,2026-06-29 00:39:05,OP-352
MOV-001661,PROD-1773,WH-BANDUNG-04,OUTBOUND,153,2026-06-24 11:40:33,OP-515
MOV-001662,PROD-1826,WH-SURABAYA-02,OUTBOUND,98,2026-06-20 03:09:18,OP-927
MOV-001663,PROD-1774,WH-SURABAYA-02,OUTBOUND,71,2026-06-12 05:30:08,OP-209
MOV-001664,PROD-1334,WH-BANDUNG-04,OUTBOUND,101,2026-06-10 10:47:45,OP-125
MOV-001665,PROD-2008,WH-BANDUNG-04,INBOUND,163,2026-06-13 01:51:55,OP-154
MOV-001666,PROD-0082,WH-BANDUNG-04,OUTBOUND,124,2026-06-29 07:08:41,OP-566
MOV-001667,PROD-0094,WH-MEDAN-03,INBOUND,241,2026-06-11 05:54:12,OP-917
MOV-001668,PROD-1345,WH-BANDUNG-04,INBOUND,146,2026-06-19 13:31:04,OP-579
MOV-001669,PROD-0343,WH-SURABAYA-02,INBOUND,138,2026-06-07 21:40:01,OP-104
MOV-001670,PROD-2409,WH-JAKARTA-01,OUTBOUND,201,2026-06-17 18:25:14,OP-871
MOV-001671,PROD-1855,WH-SURABAYA-02,OUTBOUND,161,2026-06-12 10:15:26,OP-173
MOV-001672,PROD-1090,WH-BANDUNG-04,OUTBOUND,187,2026-06-15 18:09:07,OP-555
MOV-001673,PROD-0624,WH-JAKARTA-01,OUTBOUND,41,2026-06-03 07:42:24,OP-597
MOV-001674,PROD-0868,WH-BANDUNG-04,INBOUND,191,2026-06-12 16:13:05,OP-883
MOV-001675,PROD-2477,WH-SURABAYA-02,INBOUND,168,2026-06-29 15:43:55,OP-982
MOV-001676,PROD-0171,WH-SURABAYA-02,INBOUND,217,2026-06-29 11:25:09,OP-327
MOV-001677,PROD-1783,WH-JAKARTA-01,INBOUND,208,2026-06-18 07:15:51,OP-769
MOV-001678,PROD-0578,WH-JAKARTA-01,OUTBOUND,114,2026-06-20 11:58:54,OP-592
MOV-001679,PROD-0068,WH-JAKARTA-01,OUTBOUND,191,2026-06-26 01:21:06,OP-420
MOV-001680,PROD-1516,WH-SURABAYA-02,INBOUND,219,2026-06-08 04:04:14,OP-687
MOV-001681,PROD-1058,WH-BANDUNG-04,OUTBOUND,82,2026-06-22 08:25:55,OP-417
MOV-001682,PROD-0001,WH-JAKARTA-01,OUTBOUND,196,2026-06-29 17:49:58,OP-709
MOV-001683,PROD-2199,WH-MEDAN-03,INBOUND,175,2026-06-08 19:57:58,OP-302
MOV-001684,PROD-0902,WH-BANDUNG-04,OUTBOUND,122,2026-06-26 18:26:36,OP-928
MOV-001685,PROD-1808,WH-MEDAN-03,INBOUND,46,2026-06-26 02:59:52,OP-306
MOV-001686,PROD-2306,WH-BANDUNG-04,OUTBOUND,78,2026-06-22 18:59:14,OP-935
MOV-001687,PROD-0750,WH-JAKARTA-01,INBOUND,129,2026-06-20 19:21:14,OP-137
MOV-001688,PROD-0795,WH-JAKARTA-01,OUTBOUND,64,2026-06-17 16:03:51,OP-554
MOV-001689,PROD-2067,WH-SURABAYA-02,INBOUND,194,2026-06-16 19:47:00,OP-640
MOV-001690,PROD-1820,WH-JAKARTA-01,ADJUSTMENT_DEFECT,68,2026-06-30 14:14:11,OP-205
MOV-001691,PROD-2083,WH-SURABAYA-02,OUTBOUND,223,2026-06-12 18:12:48,OP-213
MOV-001692,PROD-0371,WH-MEDAN-03,INBOUND,237,2026-06-14 18:49:31,OP-175
MOV-001693,PROD-2055,WH-JAKARTA-01,OUTBOUND,62,2026-06-21 15:33:42,OP-552
MOV-001694,PROD-0371,WH-MEDAN-03,OUTBOUND,6,2026-06-04 19:45:07,OP-209
MOV-001695,PROD-1689,WH-MEDAN-03,OUTBOUND,82,2026-06-22 05:08:07,OP-687
MOV-001696,PROD-0757,WH-SURABAYA-02,RETUR_STOCK,75,2026-06-20 16:30:55,OP-820
MOV-001697,PROD-1139,WH-SURABAYA-02,OUTBOUND,213,2026-06-20 22:29:52,OP-877
MOV-001698,PROD-1361,WH-MEDAN-03,OUTBOUND,124,2026-06-09 22:51:51,OP-533
MOV-001699,PROD-1166,WH-MEDAN-03,INBOUND,216,2026-06-07 06:13:52,OP-952
MOV-001700,PROD-1509,WH-JAKARTA-01,INBOUND,12,2026-06-21 09:47:04,OP-153
MOV-001701,PROD-1462,WH-JAKARTA-01,RETUR_STOCK,188,2026-06-27 19:32:22,OP-137
MOV-001702,PROD-2136,WH-MEDAN-03,ADJUSTMENT_DEFECT,216,2026-06-19 04:38:18,OP-384
MOV-001703,PROD-0463,WH-BANDUNG-04,INBOUND,168,2026-06-26 22:16:00,OP-730
MOV-001704,PROD-0481,WH-JAKARTA-01,OUTBOUND,201,2026-06-22 03:39:42,OP-124
MOV-001705,PROD-0823,WH-MEDAN-03,OUTBOUND,17,2026-06-26 01:16:24,OP-274
MOV-001706,PROD-0524,WH-SURABAYA-02,OUTBOUND,43,2026-06-29 13:51:27,OP-195
MOV-001707,PROD-2259,WH-MEDAN-03,OUTBOUND,106,2026-06-05 22:59:48,OP-374
MOV-001708,PROD-0244,WH-BANDUNG-04,INBOUND,85,2026-06-17 21:15:08,OP-393
MOV-001709,PROD-0239,WH-SURABAYA-02,OUTBOUND,10,2026-06-09 17:30:41,OP-400
MOV-001710,PROD-1221,WH-SURABAYA-02,INBOUND,23,2026-06-19 19:09:37,OP-188
MOV-001711,PROD-0769,WH-MEDAN-03,OUTBOUND,157,2026-06-14 08:57:29,OP-929
MOV-001712,PROD-0235,WH-JAKARTA-01,INBOUND,135,2026-06-28 12:58:48,OP-465
MOV-001713,PROD-2235,WH-BANDUNG-04,OUTBOUND,109,2026-06-28 16:41:45,OP-442
MOV-001714,PROD-0497,WH-BANDUNG-04,OUTBOUND,57,2026-06-11 10:54:51,OP-969
MOV-001715,PROD-1520,WH-SURABAYA-02,OUTBOUND,32,2026-06-18 08:28:11,OP-706
MOV-001716,PROD-1904,WH-JAKARTA-01,OUTBOUND,158,2026-06-19 17:26:12,OP-533
MOV-001717,PROD-2235,WH-MEDAN-03,OUTBOUND,51,2026-06-17 16:15:41,OP-558
MOV-001718,PROD-1635,WH-SURABAYA-02,INBOUND,140,2026-06-09 15:32:54,OP-386
MOV-001719,PROD-0936,WH-SURABAYA-02,ADJUSTMENT_DEFECT,61,2026-06-14 02:58:01,OP-332
MOV-001720,PROD-1269,WH-BANDUNG-04,INBOUND,59,2026-06-14 20:37:25,OP-337
MOV-001721,PROD-2361,WH-BANDUNG-04,OUTBOUND,83,2026-06-01 18:13:00,OP-338
MOV-001722,PROD-0819,WH-JAKARTA-01,INBOUND,5,2026-06-12 17:17:27,OP-781
MOV-001723,PROD-0022,WH-MEDAN-03,INBOUND,172,2026-06-30 00:47:18,OP-777
MOV-001724,PROD-2116,WH-BANDUNG-04,INBOUND,27,2026-06-19 12:20:09,OP-631
MOV-001725,PROD-2440,WH-BANDUNG-04,ADJUSTMENT_DEFECT,232,2026-06-02 14:14:57,OP-410
MOV-001726,PROD-1089,WH-MEDAN-03,INBOUND,186,2026-06-08 19:21:09,OP-779
MOV-001727,PROD-1828,WH-BANDUNG-04,INBOUND,46,2026-06-12 02:11:21,OP-678
MOV-001728,PROD-1991,WH-SURABAYA-02,OUTBOUND,212,2026-06-16 05:12:14,OP-847
MOV-001729,PROD-0729,WH-SURABAYA-02,INBOUND,182,2026-06-13 13:58:44,OP-516
MOV-001730,PROD-1874,WH-MEDAN-03,OUTBOUND,8,2026-06-15 11:09:39,OP-818
MOV-001731,PROD-0212,WH-SURABAYA-02,OUTBOUND,12,2026-06-12 05:21:14,OP-450
MOV-001732,PROD-1774,WH-SURABAYA-02,OUTBOUND,168,2026-06-22 16:34:28,OP-483
MOV-001733,PROD-0200,WH-SURABAYA-02,INBOUND,14,2026-06-04 19:27:20,OP-265
MOV-001734,PROD-0987,WH-JAKARTA-01,INBOUND,120,2026-06-07 17:48:43,OP-334
MOV-001735,PROD-0178,WH-JAKARTA-01,INBOUND,162,2026-06-07 22:59:08,OP-681
MOV-001736,PROD-1447,WH-SURABAYA-02,INBOUND,104,2026-06-23 07:16:49,OP-211
MOV-001737,PROD-0931,WH-SURABAYA-02,INBOUND,20,2026-06-13 10:26:38,OP-591
MOV-001738,PROD-2037,WH-SURABAYA-02,OUTBOUND,162,2026-06-18 14:02:02,OP-894
MOV-001739,PROD-1486,WH-MEDAN-03,OUTBOUND,68,2026-06-20 03:47:36,OP-796
MOV-001740,PROD-2092,WH-SURABAYA-02,INBOUND,112,2026-06-01 09:43:05,OP-127
MOV-001741,PROD-1455,WH-JAKARTA-01,INBOUND,206,2026-06-18 04:27:11,OP-938
MOV-001742,PROD-0168,WH-BANDUNG-04,OUTBOUND,125,2026-06-08 21:15:33,OP-316
MOV-001743,PROD-2335,WH-MEDAN-03,INBOUND,143,2026-06-18 10:25:50,OP-844
MOV-001744,PROD-2385,WH-BANDUNG-04,OUTBOUND,166,2026-06-10 23:30:43,OP-339
MOV-001745,PROD-0586,WH-MEDAN-03,INBOUND,212,2026-06-24 19:09:24,OP-468
MOV-001746,PROD-1916,WH-BANDUNG-04,OUTBOUND,59,2026-06-23 13:33:47,OP-349
MOV-001747,PROD-2231,WH-BANDUNG-04,OUTBOUND,87,2026-06-10 12:53:55,OP-101
MOV-001748,PROD-0016,WH-BANDUNG-04,RETUR_STOCK,240,2026-06-29 00:40:04,OP-997
MOV-001749,PROD-1604,WH-BANDUNG-04,INBOUND,8,2026-06-27 15:12:42,OP-875
MOV-001750,PROD-0837,WH-JAKARTA-01,INBOUND,181,2026-06-28 17:20:57,OP-156
MOV-001751,PROD-2158,WH-BANDUNG-04,OUTBOUND,48,2026-06-01 13:20:29,OP-418
MOV-001752,PROD-1577,WH-MEDAN-03,ADJUSTMENT_DEFECT,163,2026-06-26 22:46:41,OP-732
MOV-001753,PROD-0306,WH-MEDAN-03,OUTBOUND,52,2026-06-24 05:20:44,OP-811
MOV-001754,PROD-2054,WH-SURABAYA-02,OUTBOUND,103,2026-06-24 01:14:31,OP-916
MOV-001755,PROD-1717,WH-BANDUNG-04,INBOUND,102,2026-06-15 00:32:33,OP-699
MOV-001756,PROD-0361,WH-MEDAN-03,INBOUND,30,2026-06-02 07:10:36,OP-697
MOV-001757,PROD-1209,WH-MEDAN-03,INBOUND,107,2026-06-14 16:51:49,OP-284
MOV-001758,PROD-1859,WH-MEDAN-03,OUTBOUND,202,2026-06-12 00:30:07,OP-493
